Rank	Taxonpath	Taxon	DA01S	OSS04S	OSS11R	OSS11A1R	OSS21A1S	OSS22A1S	OSS11B1S	OSS21B1S	OSS22B1S	OSS11D1S	R319S	OSC08R	OSC08S	RIN34S	RIN35S	RIN36S	RIN37S	RIN38S	RIN39S	RIN40S	R220S	R313S	R314S	R315S	DA06S	DA07S	DA08S	DA09S	DA10S	DA11S	DA12S	DA13S	OSC32S	OSC16S	OSC20S	OSC30S	D19S	D02S	D22S	D23S	D27S	D28S	D29S	D03S	D30S	D31S	D33S	D35S	D05S	DP32S	BAL16S	BAL22S	BAL37S	BAL42S	BAL49S	BAL50S	BAL51S	BAL52S	BAL53S	BAL54S	BAL55S	BAL56S	R213S	R218S	OSF42S	OSF44S	OSF43S	OSF17S	VFR03S	VFR04S	VFR05S	VFR20S	VFRK01S	VFRK02S	VFRK03S	VFR32S	VFR33S	VFR34S	BRA06S	BRA07S	BRA08S	DA02S	DA03S	DA04S	DA05S	BRA16S	BRA17S	R902S	R905S	R908S	OSS11S	OSS11A1S	SG06S	SG07S	SG08S	SG09S	SG10S	SG11S	SG12S	SG13S
class	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales	Syndiniales	232	39	103	35	25	114	33	1	6	85	59	123	163	624	523	835	55	1958	1423	1357	1864	17	22	49	377	177	311	304	453	339	267	257	81	69	44	70	142	298	202	410	347	174	134	311	238	392	188	409	299	347	2081	1773	1284	1155	1198	389	653	1197	1104	475	310	795	204	161	27	29	77	18	57	28	47	56	37	21	20	22	21	14	88	16	10	251	399	241	326	40	90	338	304	639	81	112	255	658	307	272	371	513	501	242
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;RM2-SGM58	RM2-SGM58	0	0	0	1	0	4	0	0	0	0	0	0	0	14	0	84	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	0	0	2	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	1	2	3	0	0	0	0	0	0	8	0	0	8	0	7	0	0	0	0	9
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Chlorarachniophyta	Chlorarachniophyta	21	4	110	8	30	92	2	1	12	240	26	3	10	27	33	12	0	31	6	24	21	2	16	4	9	3	4	13	5	7	14	14	2	6	10	14	5	2	6	5	5	1	3	3	13	12	3	10	9	10	7	8	4	5	1	0	0	7	5	1	2	0	0	1	0	0	39	0	11	10	36	3	18	1	2	0	3	0	2	0	13	17	32	16	49	7	5	308	173	205	100	2	899	1233	962	439	548	480	1093	1345
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Granofilosea	Granofilosea	74	1	31	7	11	18	3	0	6	53	91	39	48	25	42	1	8	68	19	53	108	2	19	9	122	23	28	26	46	30	41	51	21	0	83	3	7	4	3	8	17	8	0	6	5	18	5	16	6	8	90	81	56	53	34	0	23	54	85	21	16	6	6	19	0	0	25	0	34	5	35	30	13	1	2	1	8	5	46	5	43	19	70	50	70	4	22	110	16	16	49	24	217	296	190	52	317	513	243	436
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea	Phytomyxea	4595	355	537	294	295	755	305	8	108	999	709	1317	1969	134	136	0	38	804	497	650	552	236	216	428	1932	1830	2294	2582	2257	1685	2748	1740	532	945	967	1126	1475	1616	1825	1914	2840	1362	1377	1710	2182	1530	519	793	1040	1092	1013	801	672	668	565	468	650	941	942	992	833	656	1062	1341	871	800	211	435	368	244	105	390	465	653	620	41	42	103	540	141	330	1329	1693	927	932	836	952	88	192	113	357	361	111	167	133	177	124	66	129	159
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea	Imbricatea	2148	945	1098	514	272	597	399	26	129	935	592	939	817	314	513	58	130	1276	893	798	1069	871	699	824	1395	1109	1091	1178	662	1034	1433	824	318	1028	857	817	612	518	781	1333	835	616	605	697	1125	646	323	371	659	470	1480	1305	1131	1113	1191	1219	1632	1532	1370	1669	1526	1463	1295	824	1768	1023	386	924	1391	967	849	1606	2314	2597	2199	332	755	1282	1620	402	976	641	1133	639	583	1374	1789	1977	1317	984	687	1052	2093	3378	2298	1388	2031	1384	1670	2409
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercozoa incertae sedis	Cercozoa incertae sedis	47	0	0	0	0	0	0	0	0	0	5	31	37	4	6	15	0	18	29	17	37	4	0	0	51	45	60	93	68	32	37	46	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	57	55	33	61	11	106	51	43	31	50	25	92	0	0	0	0	0	0	29	0	18	2	4	0	0	0	0	5	0	1	80	10	50	19	14	18	20	0	0	0	6	0	0	1	3	0	0	2	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea	Thecofilosea	4912	2667	2622	1624	1217	2639	808	89	528	3109	1897	2737	3013	2704	4027	163	2225	4776	3535	4371	3709	2451	1768	3115	1987	2121	2350	2385	1725	2474	2138	1567	2396	3301	3580	3477	1759	1660	3114	3262	2677	1981	1805	2289	2846	2741	1488	1764	2133	2619	7365	5658	4717	6121	5867	4198	6069	6223	6266	7332	7604	5294	6314	3525	4780	3582	2297	1405	3575	2699	2901	3295	4559	3489	3942	1037	1118	2558	5665	1607	2800	2044	2876	1858	3077	4232	5073	1937	2041	2130	2657	1780	1781	3325	1992	1914	2626	1293	1534	2583
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;JJP-2003	JJP-2003	1	4	60	0	13	27	0	0	4	64	4	1	1	0	4	0	0	3	1	0	1	0	1	0	0	0	0	0	2	2	1	1	5	1	12	0	0	2	0	2	0	0	0	0	0	2	1	1	4	3	3	1	2	1	0	0	0	1	0	0	0	0	0	2	0	0	217	7	1	3	4	2	5	0	1	0	0	3	1	5	6	5	0	8	2	0	1	0	2	7	41	2	2	30	25	5	14	31	20	3
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Basal Group T	Basal Group T	4	1	6	0	5	6	1	0	0	5	3	0	4	0	5	0	2	10	14	10	3	4	0	3	4	1	5	14	4	4	6	2	1	1	0	18	9	8	8	2	2	3	0	5	8	5	4	10	4	8	15	10	4	21	24	5	2	13	0	8	5	4	3	7	12	0	2	8	22	0	6	4	7	13	8	0	0	7	0	3	2	14	1	4	5	10	3	4	38	25	0	1	26	9	20	7	58	10	17	31
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;7-2.3	7-2.3	29	4	17	148	63	54	0	0	22	98	9	11	2	26	0	96	0	6	2	4	6	0	4	2	12	0	11	5	5	3	1	9	1	0	0	0	0	2	0	0	3	0	2	3	0	4	5	10	1	5	9	3	0	3	1	0	1	1	2	3	0	0	0	13	0	0	47	0	7	0	9	0	0	0	0	0	4	6	0	3	1	4	9	4	14	0	0	5	8	13	43	73	18	40	15	12	3	18	38	48
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-4	Novel Clade Gran-4	47	14	82	20	6	45	11	1	10	67	12	12	29	11	19	29	0	34	21	14	25	1	14	13	24	11	32	35	25	27	36	27	5	7	9	0	11	4	7	6	9	3	8	13	14	23	10	19	17	10	33	35	7	13	19	1	16	27	7	9	8	0	4	10	8	6	28	0	18	4	26	16	2	0	7	9	0	5	50	1	23	35	83	41	67	0	19	82	46	48	41	2	82	133	37	33	66	29	62	85
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Metromonadea	Metromonadea	21	4	58	5	18	13	0	0	5	33	14	33	48	10	8	5	2	42	28	26	29	43	20	67	25	16	16	34	28	20	16	18	13	2	40	10	2	8	9	12	7	13	15	9	8	10	11	7	9	23	24	32	16	16	16	13	17	26	9	15	16	4	7	65	6	16	25	19	99	55	91	67	150	17	63	27	9	53	102	66	57	32	20	34	32	108	114	61	77	86	31	1	58	125	108	27	35	41	80	98
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 2	Novel Clade 2	2860	1189	230	974	682	379	137	172	451	554	375	956	950	1648	2414	539	889	2353	2269	1905	1796	678	411	848	1710	1571	1829	2058	1229	1359	1494	1110	587	729	1556	1137	2105	1639	3161	2535	2631	1852	1949	2530	3235	2517	1135	1113	1622	1222	2184	2631	2575	2191	1724	5951	3206	2560	2173	3162	2034	3903	3086	1715	2431	1690	788	791	1704	1255	1368	1438	1644	2206	1287	1019	937	542	1709	831	959	729	1121	903	956	1727	1519	819	2631	954	369	545	632	975	918	1072	1405	901	1144	1551
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 12	Novel Clade 12	27	11	81	8	0	5	1	5	13	0	8	35	23	22	55	0	19	21	4	1	10	7	2	31	18	14	11	47	5	29	35	6	0	13	12	60	1	5	10	27	13	4	2	21	17	17	13	4	12	10	14	28	7	48	33	3	23	27	24	11	10	6	14	24	50	7	25	18	23	23	12	20	4	48	17	11	50	10	6	14	52	23	41	22	16	19	14	30	34	3	256	3	49	85	74	29	67	40	39	39
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;7-5.4	7-5.4	107	78	49	6	7	93	58	2	7	71	39	85	120	31	19	11	24	86	52	62	57	118	83	89	50	51	70	99	41	63	56	47	87	118	134	199	81	54	78	149	56	70	81	77	116	69	49	43	46	78	93	71	41	97	75	105	243	94	84	114	88	97	54	111	185	154	69	65	99	73	90	188	227	216	289	20	51	61	204	22	60	31	50	55	76	156	189	106	440	110	42	45	89	160	61	133	69	54	57	95
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;N-Por	N-Por	10	0	2	0	5	25	0	0	0	1	2	3	3	0	1	0	0	5	3	6	7	0	2	0	1	1	3	4	12	10	8	3	1	0	0	0	2	0	1	0	0	1	0	3	0	3	0	6	3	3	9	5	1	5	3	0	0	0	0	0	0	1	0	2	0	0	1	0	15	5	12	0	8	0	3	0	0	0	0	1	4	8	10	6	8	0	0	26	7	0	3	0	8	58	29	18	18	6	14	43
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;CCW10	CCW10	18649	3021	2522	1707	1503	2957	670	208	1148	3171	2554	3963	5038	10037	7174	1295	8243	11006	9539	10651	7445	2965	1579	2551	8659	11114	19932	15222	13974	8186	10075	9010	2726	2568	5002	7070	6602	5516	9917	10279	9749	5555	5742	6799	11881	9186	4268	4010	6193	5600	11792	10439	8753	9888	8968	12149	9759	11883	12358	12590	12671	13685	24448	23793	7234	3094	4474	1836	5173	3278	3374	4637	5273	5116	4870	2115	2475	2162	8422	2593	4037	4922	6563	6894	6047	6043	7561	7638	5222	7112	2782	2769	2713	5746	4740	4595	5201	4091	5356	5889
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-3	Novel Clade Gran-3	57	49	59	44	31	60	10	1	21	261	23	3	7	22	20	59	9	30	9	8	41	6	28	14	28	11	38	16	26	32	20	16	10	15	11	5	19	12	5	9	14	22	42	25	4	32	15	40	27	34	44	19	15	15	23	4	8	11	16	4	4	10	10	35	19	13	116	24	13	13	37	10	22	37	34	46	21	29	9	21	63	37	56	46	70	27	69	79	10	39	58	17	71	98	79	17	72	40	92	118
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 10	Novel Clade 10	0	0	3	0	0	0	0	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-6	Novel Clade Gran-6	9	12	0	0	0	3	0	0	0	9	4	4	0	4	3	28	1	4	1	1	11	2	1	8	0	6	5	5	3	6	15	22	1	4	17	0	2	0	0	6	3	2	1	0	0	6	1	6	0	6	7	1	2	4	3	1	2	10	1	0	0	3	0	10	0	5	17	0	2	11	32	0	0	20	3	0	0	6	1	3	24	1	7	4	6	0	0	7	0	2	0	2	24	5	37	17	49	37	26	13
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 4	Novel Clade 4	36	4	27	2	9	2	0	0	0	5	14	101	125	14	25	0	0	29	13	25	48	0	14	0	26	4	2	33	45	37	14	13	0	0	1	9	17	20	35	18	12	22	23	11	44	82	44	60	116	201	9	16	16	24	28	1	2	4	15	0	0	3	15	53	16	5	45	7	2	7	2	0	0	2	5	34	0	17	66	2	121	66	58	55	74	8	40	0	0	0	27	20	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-1	Novel Clade Gran-1	37	5	80	19	33	50	2	0	25	88	36	18	1	214	99	66	4	26	6	52	21	1	3	2	29	4	15	23	13	14	5	17	21	0	1	23	4	5	13	4	5	18	1	5	0	28	9	28	27	50	30	19	15	6	11	7	4	4	5	1	1	0	1	18	0	8	290	0	0	11	34	0	2	0	13	20	3	150	0	39	56	35	37	29	61	0	6	22	8	36	56	18	22	12	22	15	29	4	21	33
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-5	Novel Clade Gran-5	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	8	0	0	1	4	0	0	35	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	3	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Vampyrellidae class incertae sedis	Vampyrellidae class incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae class incertae sedis	Cercomonadidae class incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida class incertae sedis	Glissomonadida class incertae sedis	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	13	0	0	0	1	0	0	0	0	0	19	3	6	0	0	1	0	0	0	13	0	0	0	2	8	10	0	0	0	5	10	3
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Haplosporida	Haplosporida	9	0	0	0	0	0	0	0	0	0	0	3	0	8	11	0	0	7	0	1	5	1	1	9	2	2	1	1	2	1	3	0	9	5	4	2	9	0	1	0	1	3	0	1	0	3	0	0	4	0	4	2	1	3	0	0	0	4	3	7	4	6	3	3	0	15	5	0	6	6	1	4	5	36	6	13	7	2	0	6	13	1	5	4	2	30	0	0	0	0	2	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Paradiniidae	Paradiniidae	21	2	173	58	106	120	27	0	5	127	231	90	94	5	24	0	14	67	17	30	37	107	300	46	37	5	30	53	31	28	62	24	11	14	30	48	0	1	3	6	1	4	1	7	1	11	1	4	1	7	37	16	7	2	6	10	11	13	19	7	13	3	4	2	17	18	3	21	146	80	41	50	235	244	146	13	10	15	28	6	17	13	20	60	68	24	25	435	247	202	198	395	866	1096	755	704	800	478	781	1245
class	Main genome;Eukaryota;SAR;Rhizaria;Retaria;RAD A	RAD A	713	106	800	355	461	686	223	0	117	457	355	609	625	0	131	0	0	315	109	164	433	43	181	330	549	39	222	469	394	150	192	330	135	179	397	498	48	49	106	28	18	50	10	39	54	195	23	35	64	61	274	160	45	311	109	15	129	77	134	44	57	41	21	2	120	256	135	162	57	68	26	15	116	0	49	0	0	11	63	37	77	627	1354	817	1614	33	318	2215	408	585	676	520	350	759	1041	510	1063	720	4482	702
class	Main genome;Eukaryota;SAR;Rhizaria;Retaria;Polycystinea	Polycystinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Rhizaria;Retaria;AT4-94	AT4-94	64	13	34	8	16	73	14	0	0	33	30	30	79	30	193	0	0	58	23	157	46	5	15	15	39	8	36	51	37	57	52	34	44	14	35	109	0	8	2	5	27	8	8	14	8	30	7	30	577	6	89	653	17	43	10	2	15	8	11	7	10	10	3	2	0	3	36	12	42	45	25	7	46	18	21	0	0	112	42	26	58	72	86	104	146	3	0	57	95	235	6	1	29	93	36	19	62	42	72	45
class	Main genome;Eukaryota;SAR;Rhizaria;Retaria;Acantharia	Acantharia	24	0	23	108	0	379	48	0	1	7	8	4	4	0	4	0	3	1	1	25	9	5	2	0	6	0	13	9	66	1	8	92	3	3	3	5	1	3	2	3	2	3	7	26	3	6	2	0	28	0	0	0	0	0	3	1	0	1	1	1	0	0	2	1	3	4	0	0	2	0	3	0	0	0	3	0	2	0	0	0	12	7	7	4	56	10	0	1	18	4	9	115	24	109	73	124	157	116	203	295
class	Main genome;Eukaryota;SAR;Rhizaria;Retaria;RAD B	RAD B	191	64	1672	83	447	1661	79	0	387	2103	767	294	366	10	110	0	0	348	97	505	141	56	99	53	183	26	99	119	168	241	235	104	210	179	178	383	36	74	48	40	158	41	32	73	42	145	69	144	138	197	179	218	83	83	56	6	28	43	45	32	24	9	10	17	134	92	135	30	74	67	102	72	104	13	65	1	0	114	608	42	177	293	359	287	1649	76	105	77	257	112	5159	148	352	755	1614	464	1425	570	1818	1128
class	Main genome;Eukaryota;SAR;Rhizaria;Retaria;RAD C	RAD C	0	0	13	0	0	0	5	0	0	2	0	0	1	0	1	0	3	0	0	0	0	0	1	4	0	1	3	0	1	0	4	2	0	0	2	0	0	0	5	0	0	1	0	3	0	0	0	0	2	0	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	5	2	5	2	0	0	0	0	0	9	0	0	0	0	4	5	0	1	8	0	2
class	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis;Labyrinthulomycetes	Labyrinthulomycetes	1399	1134	695	270	234	717	243	15	166	762	589	750	1163	407	539	25	489	1639	715	794	855	424	365	1022	870	505	932	1142	648	732	1012	689	685	1251	1702	1478	724	591	1259	1739	1127	787	817	1071	1165	826	1336	503	543	758	1139	803	932	957	793	1021	1140	1362	1205	1213	1114	913	982	709	1753	1606	417	829	1085	551	444	800	787	918	714	111	158	257	1233	276	655	887	778	496	767	1265	1306	750	1218	654	616	391	641	1533	881	578	810	565	564	770
class	Main genome;Eukaryota;SAR;Stramenopiles;Peronosporomycetes phylum incertae sedis;Peronosporomycetes	Peronosporomycetes	5979	2542	8849	4668	2610	10939	1783	104	1170	16733	3023	3738	2428	827	1710	860	300	2059	3100	2230	1996	1040	1936	1562	1890	1872	2710	2191	2356	1874	2550	2293	8477	4088	2770	7814	2166	2377	2449	3010	5433	2052	2824	2614	3495	7403	1538	1750	1488	2479	2266	1563	1236	1542	1160	1501	1772	1965	1669	2136	1571	1616	2489	4173	3055	8553	3957	5942	1832	1243	3298	2103	2294	2873	2260	2735	2915	1325	2334	1568	1796	1242	1679	1195	3903	1750	9997	2609	1733	5610	21577	12619	447	738	1067	985	913	483	949	1185
class	Main genome;Eukaryota;SAR;Stramenopiles;Bicosoecida phylum incertae sedis;Bicosoecida class incertae sedis	Bicosoecida class incertae sedis	20	6	162	5	20	55	0	0	5	112	0	22	27	19	3	10	0	7	12	9	0	4	6	0	10	11	5	6	1	6	6	3	6	0	2	11	0	0	3	5	0	0	2	1	0	0	0	0	2	0	25	2	0	0	1	5	19	5	1	18	4	3	1	3	0	2	12	0	78	60	43	44	120	7	36	4	2	0	34	14	8	3	8	4	1	5	4	5	2	0	184	0	4	5	2	0	7	2	4	2
class	Main genome;Eukaryota;SAR;Stramenopiles;Hyphochytriomycetes phylum incertae sedis;Hyphochytriomycetes	Hyphochytriomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Stramenopiles;Diatomea;Coscinodiscophytina	Coscinodiscophytina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Stramenopiles;Diatomea;ME-Euk-FW10	ME-Euk-FW10	41	1	9	2	1	5	3	0	2	10	5	8	6	1	3	0	0	9	8	9	5	8	8	1	19	19	43	34	16	12	35	8	12	35	17	11	9	5	13	17	20	14	16	17	29	17	5	5	8	20	4	8	5	10	10	13	7	3	5	4	3	7	2	2	4	22	5	0	30	6	11	20	47	15	42	5	1	4	9	2	8	10	13	13	11	13	9	1	24	6	1	4	1	7	11	6	5	1	7	4
class	Main genome;Eukaryota;SAR;Stramenopiles;Diatomea;Bacillariophyceae	Bacillariophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Stramenopiles;Chrysophyceae phylum incertae sedis;Chrysophyceae	Chrysophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;SAR;Stramenopiles;Raphidophyceae phylum incertae sedis;Raphidophyceae	Raphidophyceae	11	12	18	3	8	26	3	0	7	125	20	5	18	0	11	0	0	13	7	15	10	6	14	4	8	0	3	11	7	4	10	1	1	0	1	12	7	7	4	7	12	5	2	10	13	5	1	3	4	9	3	5	0	1	3	3	0	8	3	3	0	1	0	6	0	0	0	0	0	0	2	8	2	6	24	0	0	0	53	0	0	16	16	6	17	0	50	46	17	34	39	0	56	118	87	19	104	51	107	91
class	Main genome;Eukaryota;SAR;Stramenopiles;Phaeothamniophyceae phylum incertae sedis;Phaeothamniophyceae	Phaeothamniophyceae	8	0	0	0	1	9	4	0	1	19	5	2	0	6	1	0	0	3	2	1	2	0	0	0	2	1	1	2	9	1	3	3	5	0	0	7	0	3	0	1	3	0	0	3	0	4	3	0	2	4	0	2	0	0	0	0	0	11	1	0	1	0	3	0	0	0	3	0	0	0	3	2	0	0	2	0	0	0	0	0	2	8	21	5	9	0	1	0	0	0	14	0	0	0	0	0	4	0	9	0
class	Main genome;Eukaryota;SAR;Stramenopiles;Bolidomonas phylum incertae sedis;Bolidomonas class incertae sedis	Bolidomonas class incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Eukaryota;Amoebozoa;Amoebozoa (kingdom);Lobosa;Discosea	Discosea	0	0	0	0	6	11	0	0	0	0	2	3	1	4	0	14	0	6	2	1	3	0	0	0	0	0	0	4	1	1	5	0	0	0	0	0	0	1	0	2	1	0	2	0	1	5	0	0	1	4	4	4	1	6	4	0	0	2	0	0	0	0	0	0	0	0	60	0	0	1	7	0	0	0	0	0	0	2	2	0	1	4	2	6	6	0	0	50	2	15	0	0	135	173	122	77	63	62	85	218
class	Main genome;Eukaryota;Amoebozoa;Amoebozoa (kingdom);Lobosa;Tubulinea	Tubulinea	5	0	10	0	0	10	0	0	0	9	0	0	1	5	0	0	0	3	0	2	5	2	4	0	8	4	16	2	0	3	9	3	1	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	2	0	0	3	1	1	1	2	1	4	1	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	8	0	0	9	1	15	4	0	31	36	63	15	19	31	47	36
class	Main genome;Eukaryota;Amoebozoa;Amoebozoa (kingdom);Protosporangiida;Protosporangiidae	Protosporangiidae	3	0	2	0	3	10	0	0	1	13	3	0	2	8	2	0	0	0	0	3	0	1	0	1	0	0	3	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	1	0	0	3	0	1	0	0	0	0	0	0	2	0	0	4	2	1	0	0	2	3	1	0	1	1	0	0
class	Main genome;Eukaryota;Amoebozoa;Amoebozoa (kingdom);Discosea (Amoebozoa (kingdom));Centramoebida	Centramoebida	0	3	3	0	2	2	0	0	1	3	0	6	2	1	1	0	0	3	1	5	6	0	1	1	2	2	4	5	1	2	18	3	0	0	0	5	3	0	0	3	0	0	1	0	0	2	0	3	4	6	7	3	4	3	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	3	0	0	0	8	0	0	0	1	0	8	7	3	12	0	0	20	8	17	8	0	32	54	40	7	45	18	31	38
class	Main genome;Eukaryota;Hacrobia;Centrohelida;Centrohelea;H15-6	H15-6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
